http://www.fbk.eu/ontologies/virtualcoach#BetaCarotene_325200	0
Pickled Vegetable Mix	1
http://www.fbk.eu/ontologies/virtualcoach#AnimalProtein_460	2
White Bread	3
Merendine al Cioccolato	4
http://www.fbk.eu/ontologies/virtualcoach#DHAAcid_126	5
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-19061-150	6
Fichi secchi	7
Potatos	8
Carne Semigrassa di Vitellone	9
http://www.fbk.eu/ontologies/virtualcoach#PolyunsaturatedLipid_200	10
1889.0	11
http://www.fbk.eu/ontologies/virtualcoach#OleicAcid_158	12
808.0	13
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-308-300	14
http://www.fbk.eu/ontologies/virtualcoach#OleicAcid_128	15
Carni Rosse Magre	16
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-192-145	17
0.35	18
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-345-25	19
http://www.fbk.eu/ontologies/virtualcoach#Tyrosine_72300	20
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-417-10	21
http://www.fbk.eu/ontologies/virtualcoach#LinolenicAcid_160	22
171.0	23
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-12030	24
854.0	25
1524.0	26
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-11003	27
http://www.fbk.eu/ontologies/virtualcoach#FOOD-100181	28
1075.3	29
http://www.fbk.eu/ontologies/virtualcoach#Serina_72100	30
http://www.fbk.eu/ontologies/virtualcoach#Alanine_155700	31
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-603017-5	32
http://www.fbk.eu/ontologies/virtualcoach#FOOD-2011	33
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-382-20.0	34
http://www.fbk.eu/ontologies/virtualcoach#MonounsaturatedLipid_3790	35
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-18190	36
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-427-40	37
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-9005-320	38
http://www.fbk.eu/ontologies/virtualcoach#GlutamicAcid_169000	39
http://www.fbk.eu/ontologies/virtualcoach#Valine_82400	40
http://www.fbk.eu/ontologies/virtualcoach#StearicAcid_088	41
http://www.fbk.eu/ontologies/virtualcoach#Glycine_88300	42
http://www.fbk.eu/ontologies/virtualcoach#Lysine_116100	43
3580.0	44
http://www.fbk.eu/ontologies/virtualcoach#VitaminE_077	45
277.0	46
http://www.fbk.eu/ontologies/virtualcoach#FOOD-8023	47
marching band, playing an instrument, walking, brisk pace, general	48
http://www.fbk.eu/ontologies/virtualcoach#ArachidicAcid_008	49
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-1100-90	50
http://www.fbk.eu/ontologies/virtualcoach#Potassium_95000	51
1969.0	52
http://www.fbk.eu/ontologies/virtualcoach#Magnesium_18000	53
http://www.fbk.eu/ontologies/virtualcoach#Carbs_1560	54
2514.0	55
http://www.fbk.eu/ontologies/virtualcoach#Alanine_164800	56
http://www.fbk.eu/ontologies/virtualcoach#Calcium_1000	57
http://www.fbk.eu/ontologies/virtualcoach#Glycine_94400	58
http://www.fbk.eu/ontologies/virtualcoach#AnimalProtein_2360	59
http://www.fbk.eu/ontologies/virtualcoach#RetinolEquivalent_14200	60
http://www.fbk.eu/ontologies/virtualcoach#Methionine_40100	61
http://www.fbk.eu/ontologies/virtualcoach#LauricAcid_057	62
http://www.fbk.eu/ontologies/virtualcoach#GlutamicAcid_4700	63
http://www.fbk.eu/ontologies/virtualcoach#Starch_250	64
http://www.fbk.eu/ontologies/virtualcoach#AsparticAcid_876400	65
http://www.fbk.eu/ontologies/virtualcoach#MonounsaturatedLipid_000	66
http://www.fbk.eu/ontologies/virtualcoach#FOOD-12987	67
Acciughe o Alici Sotto Sale	68
http://www.fbk.eu/ontologies/virtualcoach#ArachidicAcid_228	69
234.0	70
http://www.fbk.eu/ontologies/virtualcoach#Phosphorus_28300	71
3365.0	72
Fresh Shellfish	73
4.89	74
http://www.fbk.eu/ontologies/virtualcoach#Threonine_110300	75
http://www.fbk.eu/ontologies/virtualcoach#Histidine_54200	76
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-389-200	77
http://www.fbk.eu/ontologies/virtualcoach#Histidine_55300	78
laying or removing carpet	79
http://www.fbk.eu/ontologies/virtualcoach#Valine_144800	80
http://www.fbk.eu/ontologies/virtualcoach#Calcium_18700	81
http://www.fbk.eu/ontologies/virtualcoach#Arginine_89200	82
http://www.fbk.eu/ontologies/virtualcoach#Iron_470	83
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-2130	84
15.7	85
http://www.fbk.eu/ontologies/virtualcoach#Phosphorus_28800	86
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-392-35	87
http://www.fbk.eu/ontologies/virtualcoach#OleicAcid_269	88
http://www.fbk.eu/ontologies/virtualcoach#PantothenicAcid_033	89
http://www.fbk.eu/ontologies/virtualcoach#Methionine_41400	90
http://www.fbk.eu/ontologies/virtualcoach#BehenicAcid_004	91
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-5130	92
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-18070	93
Starchy Vegetables	94
http://www.fbk.eu/ontologies/virtualcoach#FOOD-8034	95
carrying moderate loads up stairs, moving boxes 25-49 lbs	96
http://www.fbk.eu/ontologies/virtualcoach#Tryptophan_13800	97
http://www.fbk.eu/ontologies/virtualcoach#Histidine_58300	98
http://www.fbk.eu/ontologies/virtualcoach#Glycine_104000	99
http://www.fbk.eu/ontologies/virtualcoach#Tryptophan_29600	100
http://www.fbk.eu/ontologies/virtualcoach#FolicAcid_1600	101
http://www.fbk.eu/ontologies/virtualcoach#Lysine_181700	102
http://www.fbk.eu/ontologies/virtualcoach#Methionine_47400	103
http://www.fbk.eu/ontologies/virtualcoach#Isoleucine_84700	104
Pork Lean Red Meat	105
232.0	106
782.0	107
1269.0	108
http://www.fbk.eu/ontologies/virtualcoach#FOOD-100174	109
http://www.fbk.eu/ontologies/virtualcoach#Lysine	110
http://www.fbk.eu/ontologies/virtualcoach#Proline_62600	111
http://www.fbk.eu/ontologies/virtualcoach#FOOD-79	112
http://www.fbk.eu/ontologies/virtualcoach#VitaminE_080	113
http://www.fbk.eu/ontologies/virtualcoach#CarbsSoluble_2070	114
http://www.fbk.eu/ontologies/virtualcoach#Lipid_570	115
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-21005	116
http://www.fbk.eu/ontologies/virtualcoach#FOOD-60092	117
http://www.fbk.eu/ontologies/virtualcoach#AsparticAcid_98400	118
http://www.fbk.eu/ontologies/virtualcoach#ButyricCaproicCaprylicCapricAcid_009	119
1.42	120
http://www.fbk.eu/ontologies/virtualcoach#SaturatedLipid_214	121
http://www.fbk.eu/ontologies/virtualcoach#BetaCarotene_2800	122
http://www.fbk.eu/ontologies/virtualcoach#Leucine_216500	123
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-9-420	124
http://www.fbk.eu/ontologies/virtualcoach#Serina_82100	125
71.0	126
http://www.fbk.eu/ontologies/virtualcoach#Threonine_73400	127
http://www.fbk.eu/ontologies/virtualcoach#GlutamicAcid_328500	128
http://www.fbk.eu/ontologies/virtualcoach#GlutamicAcid_271000	129
http://www.fbk.eu/ontologies/virtualcoach#Phenylalanine_32100	130
child care, standing (e.g., dressing, bathing, grooming, feeding, occasional lifting of child), moderate effort	131
3.8	132
http://www.fbk.eu/ontologies/virtualcoach#SaturatedLipid_089	133
Crackers Integrali	134
Canned Natural Clam	135
http://www.fbk.eu/ontologies/virtualcoach#SaturatedLipid_1509	136
http://www.fbk.eu/ontologies/virtualcoach#BetaCarotene_5100	137
66.5	138
http://www.fbk.eu/ontologies/virtualcoach#Isoleucine_64400	139
http://www.fbk.eu/ontologies/virtualcoach#PalmiticAcid_030	140
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-193-150	141
http://www.fbk.eu/ontologies/virtualcoach#Calcium_16900	142
http://www.fbk.eu/ontologies/virtualcoach#VitaminD_500	143
Pork and Beef Mortadella	144
4151.0	145
http://www.fbk.eu/ontologies/virtualcoach#Lysine_79600	146
http://www.fbk.eu/ontologies/virtualcoach#VitaminA_18700	147
Pecorino da Grattugiare	148
http://www.fbk.eu/ontologies/virtualcoach#Valine_105800	149
Crackers	150
skating, ice dancing	151
http://www.fbk.eu/ontologies/virtualcoach#Phenylalanine_76300	152
http://www.fbk.eu/ontologies/virtualcoach#Sodium_38000	153
http://www.fbk.eu/ontologies/virtualcoach#VitaminE_915	154
http://www.fbk.eu/ontologies/virtualcoach#Phenylalanine_135300	155
http://www.fbk.eu/ontologies/virtualcoach#Calcium_5700	156
Instant Coffee in Cups	157
http://www.fbk.eu/ontologies/virtualcoach#Proline_91300	158
http://www.fbk.eu/ontologies/virtualcoach#Iodine_2300	159
1040.0	160
http://www.fbk.eu/ontologies/virtualcoach#AsparticAcid_253800	161
http://www.fbk.eu/ontologies/virtualcoach#ACTIVITY-11180	162
http://www.fbk.eu/ontologies/virtualcoach#MonounsaturatedLipid_7445	163
http://www.fbk.eu/ontologies/virtualcoach#ButyricCaproicCaprylicCapricAcid_315	164
http://www.fbk.eu/ontologies/virtualcoach#Cystine_32100	165
http://www.fbk.eu/ontologies/virtualcoach#AnimalProtein_2750	166
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-1713-120	167
http://www.fbk.eu/ontologies/virtualcoach#Lysine_190700	168
http://www.fbk.eu/ontologies/virtualcoach#Sodium_17800	169
http://www.fbk.eu/ontologies/virtualcoach#MonounsaturatedLipid_046	170
4629.0	171
http://www.fbk.eu/ontologies/virtualcoach#Lysine_244800	172
http://www.fbk.eu/ontologies/virtualcoach#Cholesterol_15100	173
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-1514-105	174
http://www.fbk.eu/ontologies/virtualcoach#GlutamicAcid_365800	175
http://www.fbk.eu/ontologies/virtualcoach#OleicAcid_105	176
http://www.fbk.eu/ontologies/virtualcoach#LinoleicAcid_982	177
http://www.fbk.eu/ontologies/virtualcoach#Tyrosine_200	178
913.0	179
bicycling, 12-13.9 mph, leisure, moderate effort	180
http://www.fbk.eu/ontologies/virtualcoach#AsparticAcid_3600	181
http://www.fbk.eu/ontologies/virtualcoach#Potassium_19800	182
1317.0	183
standing, packing/unpacking boxes, occasional lifting of lightweight household items, loading or unloading items in car, moderate effort	184
Frutta Cotta Senza Zucchero	185
http://www.fbk.eu/ontologies/virtualcoach#Zinc_100	186
Cardi	187
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-33-390	188
http://www.fbk.eu/ontologies/virtualcoach#Isoleucine_2900	189
http://www.fbk.eu/ontologies/virtualcoach#RECIPEFOOD-FOOD-328-50	190
Petto di Tacchino	191
http://www.fbk.eu/ontologies/virtualcoach#Sodium_125900	192
http://www.fbk.eu/ontologies/virtualcoach#DietaryFiber_760	193
http://www.fbk.eu/ontologies/virtualcoach#Leucine_39800	194
http://www.fbk.eu/ontologies/virtualcoach#VegetableLipid_4840	195
http://www.fbk.eu/ontologies/virtualcoach#FOOD-805788	196
http://www.fbk.eu/ontologies/virtualcoach#MonounsaturatedLipid_849	197
http://www.fbk.eu/ontologies/virtualcoach#AsparticAcid_177000	198
4.9	199
http://www.fbk.eu/ontologies/virtualcoach#RECIPE-254-120	200
